cme_id,cme_date,cme_pa,cme_width,harpnum,LONDTMIN,LONDTMAX,LATDTMIN,LATDTMAX,flare_id,dimming_id,verification_score
20140525183605248,2014-05-25 18:36:05,248.0,119.0,4138,46.290401,88.111,-25.600401,-11.2679,8323.0,,4.0
20140526214806246,2014-05-26 21:48:06,246.0,102.0,4138,61.460899,90.0,-25.600401,-11.2679,8331.0,,4.0
20110410002407048,2011-04-10 00:24:07,48.0,96.0,480,-31.106199,8.5505,12.6789,28.0739,1581.0,,4.0
20140127114805046,2014-01-27 11:48:05,46.0,68.0,3688,-90.0,-79.045303,1.7794,22.8319,7487.0,,4.0
20140131162405008,2014-01-31 16:24:05,8.0,170.0,3688,-50.803501,-22.413799,1.7794,22.8319,7526.0,6754.0,1.0
20140131220005047,2014-01-31 22:00:05,47.0,81.0,3688,-47.6511,-19.2614,1.7794,22.8319,,6760.0,5.0
20140202064836094,2014-02-02 06:48:36,94.0,132.0,3688,-29.186701,-0.797,1.7794,22.8319,7539.0,,2.0
20140204012546233,2014-02-04 01:25:46,233.0,181.0,3688,-5.2056,23.184099,1.7794,22.8319,7563.0,,2.0
20140206014805303,2014-02-06 01:48:05,303.0,49.0,3688,22.0406,50.430302,1.7794,22.8319,7590.0,,2.0
20110424212409999,2011-04-24 21:24:09,,360.0,504,61.159302,90.0,4.2694,21.6082,1703.0,,4.0
20110409154806264,2011-04-09 15:48:06,264.0,117.0,466,51.587799,87.227997,4.264,21.0236,1580.0,,4.0
20130830024805999,2013-08-30 02:48:05,,360.0,3129,-63.239498,-27.847401,4.652,21.614201,6556.0,6996.0,1.0
20140708031208103,2014-07-08 03:12:08,103.0,43.0,4351,-90.0,-65.619598,-33.459499,-10.7323,8572.0,,4.0
20130111002405065,2013-01-11 00:24:05,65.0,223.0,2372,-66.441002,-32.193298,1.2894,18.7754,5355.0,,4.0
20130111062405063,2013-01-11 06:24:05,63.0,67.0,2372,-63.054001,-28.8064,1.2894,18.7754,5360.0,,2.0
20130113120006348,2013-01-13 12:00:06,348.0,176.0,2372,-32.797401,1.4503,1.2894,18.7754,5384.0,,4.0
20130114092406058,2013-01-14 09:24:06,58.0,129.0,2372,-20.7173,13.5304,1.2894,18.7754,5395.0,,4.0
20130115093605288,2013-01-15 09:36:05,288.0,58.0,2372,-7.0566,27.191,1.2894,18.7754,5403.0,,4.0
20130119104805277,2013-01-19 10:48:05,277.0,52.0,2372,47.811901,82.059502,1.2894,18.7754,5425.0,,4.0
20141226214805262,2014-12-26 21:48:05,262.0,23.0,4955,33.837399,68.314598,-24.6231,-6.8413,9584.0,,4.0
20130503180005086,2013-05-03 18:00:05,86.0,274.0,2716,-87.4543,-52.484299,4.788,22.1478,5925.0,,2.0
20130504091208074,2013-05-04 09:12:08,74.0,25.0,2716,-78.907501,-43.9375,4.788,22.1478,5930.0,,4.0
20130506024805077,2013-05-06 02:48:05,77.0,41.0,2716,-55.516399,-20.5464,4.788,22.1478,5962.0,7143.0,3.0
20130512000005319,2013-05-12 00:00:05,319.0,140.0,2716,23.8787,58.848701,4.788,22.1478,,7237.0,5.0
20121111024805062,2012-11-11 02:48:05,62.0,68.0,2193,-90.0,-67.207901,4.3366,21.777,4954.0,,2.0
20120626132546045,2012-06-26 13:25:46,45.0,89.0,1806,-90.0,-67.328697,9.5472,24.432301,4060.0,,4.0
20120627121206064,2012-06-27 12:12:06,64.0,25.0,1806,-90.0,-54.575699,9.5472,24.432301,4066.0,,4.0
20120627163605061,2012-06-27 16:36:05,61.0,46.0,1806,-90.0,-52.114601,9.5472,24.432301,,5725.0,5.0
20120628163606077,2012-06-28 16:36:06,77.0,104.0,1806,-81.110703,-38.690399,9.5472,24.432301,4078.0,,2.0
20120628200005042,2012-06-28 20:00:05,42.0,145.0,1806,-79.209,-36.788601,9.5472,24.432301,4079.0,,4.0
20120629004805129,2012-06-29 00:48:05,129.0,113.0,1806,-76.524101,-34.103802,9.5472,24.432301,4081.0,,4.0
20120629012549049,2012-06-29 01:25:49,49.0,44.0,1806,-76.188499,-33.7682,9.5472,24.432301,,5730.0,5.0
20120630001205068,2012-06-30 00:12:05,68.0,41.0,1806,-63.4356,-21.0152,9.5472,24.432301,4091.0,,4.0
20120707043606278,2012-07-07 04:36:06,278.0,55.0,1806,32.9949,75.415298,9.5472,24.432301,4208.0,,2.0
20140822111205999,2014-08-22 11:12:05,,360.0,4477,-88.246002,-50.545101,3.1959,19.5821,8775.0,,2.0
20140901111205999,2014-09-01 11:12:05,,360.0,4477,47.116199,84.817101,3.1959,19.5821,8852.0,,4.0
20160120123605123,2016-01-20 12:36:05,123.0,13.0,6281,-66.988403,-33.383301,-28.664301,-9.302,11733.0,,4.0
20160126182404243,2016-01-26 18:24:04,243.0,95.0,6281,16.520901,50.126099,-28.664301,-9.302,11758.0,8856.0,3.0
20160129211733261,2016-01-29 21:17:33,261.0,118.0,6281,58.219799,90.0,-28.664301,-9.302,,8857.0,5.0
20120324091208112,2012-03-24 09:12:08,112.0,105.0,1500,-90.0,-60.3251995,-35.1049,-18.610100000000003,3482.0,,2.0
20120325021205110,2012-03-25 02:12:05,110.0,77.0,1500,-90.0,-50.978802,-35.1049,-18.6101,3486.0,,4.0
20130823004805242,2013-08-23 00:48:05,242.0,72.0,3066,31.410801,72.070503,-18.4568,-2.6663,6545.0,,4.0
20150509013617067,2015-05-09 01:36:17,67.0,153.0,5545,-90.0,-56.220299,4.0837,23.495701,10404.0,,2.0
20150511042406064,2015-05-11 04:24:06,64.0,150.0,5545,-62.106701,-27.698601,4.0837,23.495701,10417.0,8062.0,3.0
20150516001206042,2015-05-16 00:12:06,42.0,177.0,5545,2.9095,37.3176,4.0837,23.495701,10447.0,8133.0,3.0
20150518143605308,2015-05-18 14:36:05,308.0,58.0,5545,37.944099,72.352303,4.0837,23.495701,10455.0,,4.0
20131102044805999,2013-11-02 04:48:05,,360.0,3321,-13.1386,18.669201,-28.525999,-6.981,6907.0,7863.0,1.0
20130408153631083,2013-04-08 15:36:31,83.0,57.0,2635,-59.4174,-26.99,2.7215,23.394699,,6764.0,5.0
20130411072406999,2013-04-11 07:24:06,,360.0,2635,-23.489799,8.9377,2.7215,23.394699,5739.0,6809.0,1.0
20130418182405284,2013-04-18 18:24:05,284.0,199.0,2635,77.310501,90.0,2.7215,23.394699,5778.0,,2.0
20140103193605222,2014-01-03 19:36:05,222.0,112.0,3542,5.9359,51.4659,-23.5131,-8.4946,7374.0,,4.0
20140726051205131,2014-07-26 05:12:05,131.0,47.0,4390,-90.0,-57.721298,-27.491199,-8.1402,8621.0,,4.0
20140730012527068,2014-07-30 01:25:27,68.0,102.0,4390,-42.009399,-6.2059,-27.491199,-8.1402,8642.0,,4.0
20111129231239102,2011-11-29 23:12:39,102.0,177.0,1124,-90.0,-48.417301,-28.304899,-11.6794,2920.0,,4.0
20130502052405344,2013-05-02 05:24:05,344.0,99.0,2693,0.073,35.7897,-2.054,17.0765,5914.0,,2.0
20130523184805125,2013-05-23 18:48:05,125.0,52.0,2758,-43.195301,19.827,-25.871201,-14.3743,6086.0,,4.0
20130526191205293,2013-05-26 19:12:05,293.0,256.0,2758,-2.9243,60.098,-25.871201,-14.3743,,7509.0,5.0
20130701202405123,2013-07-01 20:24:05,123.0,208.0,2920,-90.0,-69.047798,-19.729601,-3.1708,6285.0,,4.0
20130702182406088,2013-07-02 18:24:06,88.0,35.0,2920,-90.0,-56.651299,-19.729601,-3.1708,6294.0,,2.0
20130703003605126,2013-07-03 00:36:05,126.0,171.0,2920,-90.0,-53.1577,-19.729601,-3.1708,6300.0,,2.0
20130703072405137,2013-07-03 07:24:05,137.0,267.0,2920,-90.0,-49.326099,-19.729601,-3.1708,6302.0,,2.0
20130704201205111,2013-07-04 20:12:05,111.0,188.0,2920,-70.994698,-28.5902,-19.729601,-3.1708,6325.0,6408.0,1.0
20131224212514127,2013-12-24 21:25:14,127.0,79.0,3535,-82.5979,-38.993599,-24.247601,-7.8259,7300.0,,4.0
20131226100005134,2013-12-26 10:00:05,134.0,77.0,3535,-62.158501,-18.5543,-24.247601,-7.8259,7312.0,,4.0
20131227074805129,2013-12-27 07:48:05,129.0,104.0,3535,-49.984299,-6.38,-24.247601,-7.8259,7313.0,,4.0
20131227131205152,2013-12-27 13:12:05,152.0,67.0,3535,-46.968601,-3.3644,-24.247601,-7.8259,7316.0,,4.0
20131229054805136,2013-12-29 05:48:05,136.0,215.0,3535,-24.295401,19.3088,-24.247601,-7.8259,7328.0,,4.0
20140101194806245,2014-01-01 19:48:06,245.0,113.0,3535,23.727102,67.331298,-24.2476505,-7.8259495,7356.0,,2.0
20140104231205273,2014-01-04 23:12:05,273.0,201.0,3535,65.838799,90.0,-24.247601,-7.8259,7383.0,,2.0
20131214094805117,2013-12-14 09:48:05,117.0,104.0,3497,-69.466202,-29.0492,-22.004101,-4.4455,7215.0,,4.0
20131218063605207,2013-12-18 06:36:05,207.0,79.0,3497,-17.279499,23.1376,-22.004101,-4.4455,7231.0,8464.0,3.0
20131220223605225,2013-12-20 22:36:05,225.0,56.0,3497,18.711399,59.128399,-22.004101,-4.4455,7251.0,,4.0
20131221044805249,2013-12-21 04:48:05,249.0,53.0,3497,22.198,62.615002,-22.004101,-4.4455,7253.0,,4.0
20131223081205308,2013-12-23 08:12:05,308.0,94.0,3497,51.103199,90.0,-22.004101,-4.4455,7288.0,,2.0
20131224130005265,2013-12-24 13:00:05,265.0,96.0,3497,67.299004,90.0,-22.004101,-4.4455,7296.0,,4.0
20131202121205206,2013-12-02 12:12:05,206.0,98.0,3415,32.4473,68.200401,-24.3934,-4.3576,7167.0,8250.0,3.0
20131204051205278,2013-12-04 05:12:05,278.0,60.0,3415,55.483101,90.0,-24.3934,-4.3576,7175.0,,4.0
20130605091208180,2013-06-05 09:12:08,180.0,214.0,2790,38.0411,67.221603,-34.114601,-8.1951,6145.0,7632.0,1.0
20130607231212204,2013-06-07 23:12:12,204.0,150.0,2790,72.436897,90.0,-34.114601,-8.1951,6155.0,,2.0
20130608070007233,2013-06-08 07:00:07,233.0,15.0,2790,76.764099,90.0,-34.114601,-8.1951,6156.0,,4.0
20130920132551031,2013-09-20 13:25:51,31.0,116.0,3199,-90.0,-55.009998,2.6903,20.954901,6613.0,,4.0
20130921024805050,2013-09-21 02:48:05,50.0,123.0,3199,-86.810204,-47.4604,2.6903,20.954901,6617.0,,4.0
20130924203605999,2013-09-24 20:36:05,,360.0,3199,-36.2169,3.1329,2.6903,20.954901,6628.0,,4.0
20130929221205999,2013-09-29 22:12:05,,360.0,3199,32.292599,71.642303,2.6903,20.954901,,7356.0,5.0
20131001013631281,2013-10-01 01:36:31,281.0,76.0,3199,47.729698,87.079498,2.6903,20.954901,6648.0,,4.0
20150611042405352,2015-06-11 04:24:05,352.0,112.0,5637,27.739,68.331802,4.1214,21.9389,10532.0,,4.0
20121120120007999,2012-11-20 12:00:07,,360.0,2203,-5.1159,28.2904,2.043,23.776699,,6165.0,5.0
20121121143620321,2012-11-21 14:36:20,321.0,66.0,2203,9.8452,43.251499,2.043,23.776699,,6177.0,5.0
20121121173606285,2012-11-21 17:36:06,285.0,80.0,2203,11.5325,44.938801,2.043,23.776699,,6179.0,5.0
20121125213605295,2012-11-25 21:36:05,295.0,59.0,2203,67.777199,90.0,2.043,23.776699,5044.0,,4.0
20140220031209999,2014-02-20 03:12:09,,360.0,3766,-54.68,-17.240299,-22.5483,-2.9898,,7084.0,5.0
20111109133605999,2011-11-09 13:36:05,,360.0,1041,-48.177601,-14.1321,4.6834,26.535601,2789.0,,2.0
20111113183605999,2011-11-13 18:36:05,,360.0,1041,8.4392,42.484699,4.6834,26.535601,2808.0,,4.0
20111114163605325,2011-11-14 16:36:05,325.0,55.0,1041,20.771601,54.817101,4.6834,26.535601,,5030.0,5.0
20111103233005999,2011-11-03 23:30:05,,360.0,1028,-85.694298,-45.743099,12.0129,31.469999,2753.0,,2.0
20111104012529999,2011-11-04 01:25:29,,360.0,1028,-84.695503,-44.7444,12.0129,31.469999,2754.0,,2.0
20111107041205054,2011-11-07 04:12:05,54.0,61.0,1028,-43.192902,-3.2417,12.0129,31.469999,2782.0,,4.0
20111114100005325,2011-11-14 10:00:05,325.0,62.0,1028,53.239799,90.0,12.0129,31.469999,2811.0,5028.0,1.0
20111115094805319,2011-11-15 09:48:05,319.0,84.0,1028,66.445198,90.0,12.0129,31.469999,2815.0,,2.0
20111115154115308,2011-11-15 15:41:15,308.0,78.0,1028,69.6633,90.0,12.0129,31.469999,2817.0,,4.0
20111115211604296,2011-11-15 21:16:04,296.0,44.0,1028,72.7705,90.0,12.0129,31.469999,2820.0,,2.0
20111116031210315,2011-11-16 03:12:10,315.0,86.0,1028,76.099503,90.0,12.0129,31.469999,2824.0,,4.0
20111116152405301,2011-11-16 15:24:05,301.0,71.0,1028,82.868698,90.0,12.0129,31.469999,2829.0,,2.0
20110501142407070,2011-05-01 14:24:07,70.0,90.0,556,-77.635803,-33.765099,9.9582,27.363701,1738.0,,4.0
20110504174807055,2011-05-04 17:48:07,55.0,111.0,556,-35.554298,8.3163,9.9582,27.363701,,4586.0,5.0
20110511024806320,2011-05-11 02:48:06,320.0,225.0,556,49.836498,90.0,9.9582,27.363701,1766.0,4595.0,3.0
20110323023606132,2011-03-23 02:36:06,132.0,51.0,437,-90.0,-54.627399,-25.337,-9.6414,1515.0,,2.0
20110324124807038,2011-03-24 12:48:07,38.0,191.0,437,-84.263397,-35.521702,-25.337,-9.6414,1521.0,4517.0,1.0
20110401041742249,2011-04-01 04:17:42,249.0,37.0,437,18.192699,66.934402,-25.337,-9.6414,1558.0,,4.0
20131120114807230,2013-11-20 11:48:07,230.0,128.0,3366,29.7321,67.424103,-30.9678,-10.1682,7102.0,,4.0
20131120180006257,2013-11-20 18:00:06,257.0,15.0,3366,33.183201,70.875198,-30.9678,-10.1682,7105.0,,2.0
20140601020005069,2014-06-01 02:00:05,69.0,173.0,4190,-90.0,-65.107101,-0.909,21.788799,8347.0,,4.0
20121007044805230,2012-10-07 04:48:05,230.0,58.0,2069,38.2523,74.953796,-29.156601,-7.7568,,6046.0,5.0
20131117173606066,2013-11-17 17:36:06,66.0,47.0,3376,-35.458199,1.1013,-2.5779,18.079201,,8118.0,5.0
20120613140005166,2012-06-13 14:00:05,166.0,118.0,1744,-23.52706,14.22784,-33.2412995,-11.6883005,,5696.0,5.0
20120614014805201,2012-06-14 01:48:05,201.0,25.0,1744,-17.0968,20.658199,-33.241299,-11.6883,4006.0,5700.0,3.0
20120614211732194,2012-06-14 21:17:32,194.0,16.0,1744,-6.3708,31.3841,-33.241299,-11.6883,,5709.0,5.0
20151221104804107,2015-12-21 10:48:04,107.0,51.0,6205,-90.0,-66.659897,-6.6926,14.0638,11602.0,,2.0
20140402133620999,2014-04-02 13:36:20,,360.0,3941,-77.069702,-29.270399,-0.2678,16.3839,7992.0,7716.0,3.0
20140403001805045,2014-04-03 00:18:05,45.0,64.0,3941,-70.965202,-23.1658,-0.2678,16.3839,7996.0,,4.0
20140404012550123,2014-04-04 01:25:50,123.0,83.0,3941,-56.834301,-9.035,-0.2678,16.3839,8001.0,,4.0
20140404141205054,2014-04-04 14:12:05,54.0,96.0,3941,-49.5993,-1.7999,-0.2678,16.3839,8006.0,7752.0,1.0
20140407044805311,2014-04-07 04:48:05,311.0,38.0,3941,-14.2156,33.583801,-0.2678,16.3839,8026.0,7801.0,3.0
20140410004805292,2014-04-10 00:48:05,292.0,123.0,3941,24.2204,72.019699,-0.2678,16.3839,8035.0,,4.0
20110905004805308,2011-09-05 00:48:05,308.0,146.0,814,40.6366,78.6063,9.1452,31.5287,2377.0,,2.0
20131219234805112,2013-12-19 23:48:05,112.0,99.0,3520,-90.0,-55.1703,-23.6642,-3.8863,7242.0,,2.0
20131226072405218,2013-12-26 07:24:05,218.0,129.0,3520,-11.8965,29.9522,-23.6642,-3.8863,7311.0,,4.0
20140224113605094,2014-02-24 11:36:05,94.0,193.0,3793,-90.0,-60.535099,-26.0144,-2.0505,7721.0,,2.0
20140224133622118,2014-02-24 13:36:22,118.0,83.0,3793,-90.0,-59.411301,-26.0144,-2.0505,7722.0,,2.0
20140225012550999,2014-02-25 01:25:50,,360.0,3793,-87.797302,-52.7808,-26.0144,-2.0505,7725.0,,2.0
20140305134805999,2014-03-05 13:48:05,,360.0,3793,27.0562,62.072701,-26.0144,-2.0505,7791.0,,4.0
20110914000005334,2011-09-14 00:00:05,334.0,242.0,856,-83.248497,-43.456902,10.4335,33.241699,2415.0,,4.0
20110914102406054,2011-09-14 10:24:06,54.0,21.0,856,-77.484901,-37.693199,10.4335,33.241699,,4761.0,5.0
20110914122406039,2011-09-14 12:24:06,39.0,55.0,856,-76.376503,-36.584801,10.4335,33.241699,2419.0,,4.0
20110915000006032,2011-09-15 00:00:06,32.0,130.0,856,-69.9478,-30.156099,10.4335,33.241699,2424.0,,4.0
20110919002407050,2011-09-19 00:24:07,50.0,127.0,856,-16.523001,23.2687,10.4335,33.241699,2458.0,,4.0
20110919060006097,2011-09-19 06:00:06,97.0,229.0,856,-13.4195,26.3722,10.4335,33.241699,2459.0,,4.0
20110921221205325,2011-09-21 22:12:05,325.0,255.0,856,22.160101,61.951801,10.4335,33.241699,2483.0,,4.0
20110923124806311,2011-09-23 12:48:06,311.0,52.0,856,43.552101,83.343803,10.4335,33.241699,2495.0,,4.0
20160211211732999,2016-02-11 21:17:32,,360.0,6327,-14.4756,31.333799,3.1021,22.186501,11844.0,8878.0,1.0
20160217182404279,2016-02-17 18:24:04,279.0,101.0,6327,65.062401,90.0,3.1021,22.186501,11925.0,,2.0
20151027132547242,2015-10-27 13:25:47,242.0,103.0,6026,25.385,73.093002,-29.2974,-10.0212,11320.0,,4.0
20121113005449134,2012-11-13 00:54:49,134.0,45.0,2191,-75.496101,-29.5958,-36.7202,-15.2852,4964.0,,2.0
20121113022406119,2012-11-13 02:24:06,119.0,141.0,2191,-74.724998,-28.824699,-36.7202,-15.2852,4967.0,,2.0
20121113060006119,2012-11-13 06:00:06,119.0,119.0,2191,-72.742203,-26.841999,-36.7202,-15.2852,4969.0,,2.0
20121113102406129,2012-11-13 10:24:06,129.0,84.0,2191,-70.318802,-24.4186,-36.7202,-15.2852,4972.0,,4.0
20121113180005138,2012-11-13 18:00:05,138.0,72.0,2191,-66.133003,-20.2327,-36.7202,-15.2852,4974.0,,4.0
20121113213615085,2012-11-13 21:36:15,85.0,186.0,2191,-64.1502,-18.249901,-36.7202,-15.2852,4976.0,,2.0
20121114033605143,2012-11-14 03:36:05,143.0,53.0,2191,-60.8456,-14.9453,-36.7202,-15.2852,4978.0,,4.0
20121114042407113,2012-11-14 04:24:07,113.0,94.0,2191,-60.404999,-14.5047,-36.7202,-15.2852,4979.0,,2.0
20121114052407141,2012-11-14 05:24:07,141.0,25.0,2191,-59.854198,-13.9539,-36.7202,-15.2852,4980.0,,4.0
20121115082406120,2012-11-15 08:24:06,120.0,93.0,2191,-44.983398,0.9169,-36.7202,-15.2852,4988.0,,4.0
20121115151209114,2012-11-15 15:12:09,114.0,121.0,2191,-41.238098,4.6621,-36.7202,-15.2852,4990.0,6137.0,3.0
20121115205728163,2012-11-15 20:57:28,163.0,24.0,2191,-38.043701,7.8566,-36.7202,-15.2852,4991.0,,4.0
20121116072414999,2012-11-16 07:24:14,,360.0,2191,-32.4418705,13.4584305,-36.7202,-15.2852,,6140.0,5.0
20140701070005048,2014-07-01 07:00:05,48.0,147.0,4294,-77.325104,-31.788401,2.0972,22.0441,8549.0,,4.0
20140701114805341,2014-07-01 11:48:05,341.0,195.0,4294,-74.620499,-29.083799,2.0972,22.0441,8553.0,6376.0,1.0
20120416002407100,2012-04-16 00:24:07,100.0,81.0,1574,-90.0,-49.217602,-30.1961,-8.4293,3570.0,,4.0
20140521021205079,2014-05-21 02:12:05,79.0,118.0,4156,-90.0,-54.556702,-23.9384,-5.5855,8299.0,8344.0,3.0
20131209193605067,2013-12-09 19:36:05,67.0,146.0,3483,-90.0,-63.325901,-4.7769,19.0137,7198.0,,4.0
20150405211208080,2015-04-05 21:12:08,80.0,157.0,5415,-64.088898,-20.6597,-30.1075,-7.4038,10192.0,7567.0,3.0
20150409201205258,2015-04-09 20:12:05,258.0,164.0,5415,-11.0869,32.3423,-30.1075,-7.4038,10213.0,7613.0,1.0
20150412234805296,2015-04-12 23:48:05,296.0,175.0,5415,31.091499,74.520699,-30.1075,-7.4038,10238.0,,2.0
20111026100005298,2011-10-26 10:00:05,298.0,158.0,976,-9.9579,44.008099,6.312,24.2488,,4948.0,5.0
20140628080005124,2014-06-28 08:00:05,124.0,45.0,4296,-90.0,-75.658096,-28.613199,-3.0217,8520.0,,4.0
20140629123605079,2014-06-29 12:36:05,79.0,173.0,4296,-90.0,-59.642399,-28.613199,-3.0217,8534.0,,4.0
20140701042406133,2014-07-01 04:24:06,133.0,77.0,4296,-77.282402,-37.354801,-28.613199,-3.0217,8548.0,,4.0
20141016132623097,2014-10-16 13:26:23,97.0,33.0,4698,-90.0,-74.291801,-24.834,-0.8238,9056.0,,2.0
20141017154805100,2014-10-17 15:48:05,100.0,33.0,4698,-90.0,-59.4366,-24.834,-0.8238,9062.0,,2.0
20141018202406080,2014-10-18 20:24:06,80.0,94.0,4698,-87.503502,-43.343399,-24.834,-0.8238,9074.0,,2.0
20141024080005215,2014-10-24 08:00:05,215.0,96.0,4698,-13.4525,30.7075,-24.834,-0.8238,9125.0,,2.0
20140508163606127,2014-05-08 16:36:06,127.0,46.0,4111,-90.0,-52.127602,-25.744801,-3.2179,8237.0,,4.0
20140511063605117,2014-05-11 06:36:05,117.0,101.0,4111,-65.120796,-17.310301,-25.744801,-3.2179,8253.0,,2.0
20140512112434168,2014-05-12 11:24:34,168.0,144.0,4111,-48.947601,-1.1372,-25.744801,-3.2179,,8241.0,5.0
20140606134805999,2014-06-06 13:48:05,,360.0,4197,-64.665703,-11.2784,-24.441601,-3.848,8366.0,,4.0
20140606231210072,2014-06-06 23:12:10,72.0,149.0,4197,-59.384499,-5.9972,-24.441601,-3.848,8371.0,,4.0
20140609000005116,2014-06-09 00:00:05,116.0,160.0,4197,-31.9671,21.420099,-24.441601,-3.848,8380.0,,4.0
20140612133621238,2014-06-12 13:36:21,238.0,64.0,4197,16.125601,69.512802,-24.441601,-3.848,8417.0,,4.0
20140612220007254,2014-06-12 22:00:07,254.0,58.0,4197,20.8449,74.232201,-24.441601,-3.848,,8585.0,5.0
20140615130005195,2014-06-15 13:00:05,195.0,190.0,4197,56.240299,90.0,-24.441601,-3.848,8445.0,,2.0
20130520213605097,2013-05-20 21:36:05,97.0,23.0,2760,-90.0,-42.843601,0.9965,17.368999,6067.0,,4.0
20130523102407121,2013-05-23 10:24:07,121.0,84.0,2760,-74.885101,-8.4919,0.9965,17.368999,6081.0,,4.0
20130501043605141,2013-05-01 04:36:05,141.0,33.0,2696,-72.572601,-17.8407,-34.441101,-12.7462,5903.0,,4.0
20130503221205106,2013-05-03 22:12:05,106.0,99.0,2696,-36.2211,18.510799,-34.441101,-12.7462,5926.0,7110.0,3.0
20130506141205234,2013-05-06 14:12:05,234.0,74.0,2696,-0.7563,53.975601,-34.441101,-12.7462,,7155.0,5.0
20130507093605184,2013-05-07 09:36:05,184.0,93.0,2696,9.994,64.725899,-34.441101,-12.7462,5967.0,,4.0
20130507193605249,2013-05-07 19:36:05,249.0,14.0,2696,15.5354,70.267303,-34.441101,-12.7462,5970.0,,4.0
20131212062405168,2013-12-12 06:24:05,168.0,240.0,3473,-44.121799,0.471,-31.1933,-5.3051,,8372.0,5.0
20131212170005180,2013-12-12 17:00:05,180.0,72.0,3473,-38.198399,6.3944,-31.1933,-5.3051,7209.0,,4.0
20140316033605152,2014-03-16 03:36:05,152.0,112.0,3856,-90.0,-49.993,-21.3181,-3.6837,,7459.0,5.0
20140318064805102,2014-03-18 06:48:05,102.0,20.0,3856,-84.7945495,-21.2140505,-21.3181,-3.6837,7868.0,,4.0
20140319113606098,2014-03-19 11:36:06,98.0,68.0,3856,-68.595802,-5.0153,-21.3181,-3.6837,7877.0,,4.0
20140320043606999,2014-03-20 04:36:06,,360.0,3856,-59.038101,4.5425,-21.3181,-3.6837,7887.0,7523.0,1.0
20140325053605261,2014-03-25 05:36:05,261.0,223.0,3856,8.9907,72.571297,-21.3181,-3.6837,7922.0,,4.0
20140329071205265,2014-03-29 07:12:05,265.0,249.0,3856,63.863499,90.0,-21.3181,-3.6837,7947.0,,4.0
20140508032405999,2014-05-08 03:24:05,,360.0,4097,-78.477303,-26.1485,-1.8279,19.422701,8235.0,,4.0
20140509024805999,2014-05-09 02:48:05,,360.0,4097,-65.255302,-12.9264,-1.8279,19.422701,8238.0,,4.0
20140510103605102,2014-05-10 10:36:05,102.0,68.0,4097,-47.2869,5.042,-1.8279,19.422701,8247.0,,4.0
20140510193605056,2014-05-10 19:36:05,56.0,78.0,4097,-42.2015,10.1274,-1.8279,19.422701,8250.0,,4.0
20140516142405312,2014-05-16 14:24:05,312.0,150.0,4097,36.2267,88.555496,-1.8279,19.422701,8290.0,,4.0
20140518073605292,2014-05-18 07:36:05,292.0,41.0,4097,59.5065,90.0,-1.8279,19.422701,8294.0,,4.0
20140919183606107,2014-09-19 18:36:06,107.0,163.0,4580,-90.0,-48.891701,-21.004,-3.0196,8955.0,,4.0
20140923233605109,2014-09-23 23:36:05,109.0,134.0,4580,-55.390701,7.9955,-21.004,-3.0196,8964.0,,2.0
20140928032405216,2014-09-28 03:24:05,216.0,60.0,4580,0.8205,64.206802,-21.004,-3.0196,8982.0,7418.0,1.0
20141002180005239,2014-10-02 18:00:05,239.0,89.0,4580,63.114799,90.0,-21.004,-3.0196,8995.0,,2.0
20141002191207264,2014-10-02 19:12:07,264.0,159.0,4580,63.790699,90.0,-21.004,-3.0196,8996.0,,2.0
20120531014805099,2012-05-31 01:48:05,99.0,78.0,1722,-90.0,-62.435902,1.353,22.0357,3905.0,,4.0
20120602043605080,2012-06-02 04:36:05,80.0,130.0,1722,-90.0,-33.8181,1.353,22.0357,3919.0,5646.0,3.0
20120603122405128,2012-06-03 12:24:05,128.0,145.0,1722,-73.420898,-15.9037,1.353,22.0357,3920.0,,4.0
20120603181205071,2012-06-03 18:12:05,71.0,180.0,1722,-70.153503,-12.6363,1.353,22.0357,3921.0,5652.0,1.0
20120607133619316,2012-06-07 13:36:19,316.0,59.0,1722,-18.663799,38.853298,1.353,22.0357,3946.0,,4.0
20120611214805287,2012-06-11 21:48:05,287.0,16.0,1722,40.036598,90.0,1.353,22.0357,3976.0,,4.0
20140127013624119,2014-01-27 01:36:24,119.0,61.0,3686,-90.0,-78.623901,-23.4835,-2.7495,7481.0,,2.0
20140127021205088,2014-01-27 02:12:05,88.0,131.0,3686,-90.0,-78.2864,-23.4835,-2.7495,7482.0,,2.0
20140127204805088,2014-01-27 20:48:05,88.0,76.0,3686,-90.0,-67.823997,-23.4835,-2.7495,7488.0,,2.0
20140128004805047,2014-01-28 00:48:05,47.0,117.0,3686,-90.0,-65.573997,-23.4835,-2.7495,7491.0,,2.0
20140128054805057,2014-01-28 05:48:05,57.0,110.0,3686,-90.0,-62.7616,-23.4835,-2.7495,7493.0,,2.0
20140128074806057,2014-01-28 07:48:06,57.0,97.0,3686,-90.0,-61.6366,-23.4835,-2.7495,7495.0,,2.0
20140128201206116,2014-01-28 20:12:06,116.0,82.0,3686,-90.0,-54.661598,-23.4835,-2.7495,7500.0,,2.0
20140128222405110,2014-01-28 22:24:05,110.0,91.0,3686,-90.0,-53.424198,-23.4835,-2.7495,7501.0,,2.0
20140129042405094,2014-01-29 04:24:05,94.0,134.0,3686,-90.0,-50.049198,-23.4835,-2.7495,7504.0,,4.0
